areaCode,areaName,areaType,date,cases,deaths,firstVacc,secondVacc,thirdVacc
E12000004,East Midlands,region,22/08/2021,2326,16,2781,9808,4
E12000004,East Midlands,region,21/08/2021,2345,8,5602,16295,2
E12000004,East Midlands,region,20/08/2021,2384,8,4519,12039,2
E12000004,East Midlands,region,19/08/2021,2612,8,3398,11674,3
E12000004,East Midlands,region,18/08/2021,2874,9,3022,11425,4
E12000004,East Midlands,region,17/08/2021,2799,9,2936,11181,3
E12000004,East Midlands,region,16/08/2021,3049,10,2216,8762,2
E12000004,East Midlands,region,15/08/2021,2130,6,3402,11991,4
E12000004,East Midlands,region,14/08/2021,2118,9,4382,18635,3
E12000004,East Midlands,region,13/08/2021,2301,8,2253,11532,3
E12000004,East Midlands,region,12/08/2021,2765,8,2583,13258,10
E12000004,East Midlands,region,11/08/2021,2722,6,2458,11160,10
E12000004,East Midlands,region,10/08/2021,2642,6,1821,10281,3
E12000004,East Midlands,region,09/08/2021,2783,5,1433,9203,5
E12000004,East Midlands,region,08/08/2021,1969,3,2443,10493,1
E12000004,East Midlands,region,07/08/2021,1923,7,3279,16173,7
E12000004,East Midlands,region,06/08/2021,2446,8,1949,11352,5
E12000004,East Midlands,region,05/08/2021,2739,10,1755,9399,3
E12000004,East Midlands,region,04/08/2021,2850,5,2143,11839,5
E12000004,East Midlands,region,03/08/2021,2666,5,1841,7366,5
E12000004,East Midlands,region,02/08/2021,2544,3,1665,5295,3
E12000004,East Midlands,region,01/08/2021,1781,8,1776,8331,4
E12000004,East Midlands,region,31/07/2021,1857,6,2993,17010,6
E12000004,East Midlands,region,30/07/2021,2109,8,2098,9316,5
E12000004,East Midlands,region,29/07/2021,2386,2,1837,7583,4
E12000004,East Midlands,region,28/07/2021,2628,5,2466,9819,0
E12000004,East Midlands,region,27/07/2021,2450,5,2155,9146,6
E12000004,East Midlands,region,26/07/2021,2375,3,1866,8246,14
E12000004,East Midlands,region,25/07/2021,1720,5,1823,9146,4
E12000004,East Midlands,region,24/07/2021,1705,4,3319,15230,6
E12000004,East Midlands,region,23/07/2021,1985,6,2759,11212,7
E12000004,East Midlands,region,22/07/2021,2267,6,2445,12119,7
E12000004,East Midlands,region,21/07/2021,2618,3,2622,11267,4
E12000004,East Midlands,region,20/07/2021,2890,3,2322,9811,2
E12000004,East Midlands,region,19/07/2021,3700,3,2082,7424,4
E12000004,East Midlands,region,18/07/2021,2736,5,2388,11116,3
E12000004,East Midlands,region,17/07/2021,2921,5,4473,14277,5
E12000004,East Midlands,region,16/07/2021,4181,0,3063,10985,8
E12000004,East Midlands,region,15/07/2021,4516,2,3135,11234,4
E12000004,East Midlands,region,14/07/2021,4044,2,3010,8874,2
E12000004,East Midlands,region,13/07/2021,3495,4,2876,11231,3
E12000004,East Midlands,region,12/07/2021,3406,2,2564,5741,8
E12000004,East Midlands,region,11/07/2021,2172,0,3386,6932,2
E12000004,East Midlands,region,10/07/2021,2022,1,5850,14723,13
E12000004,East Midlands,region,09/07/2021,2261,2,4240,10107,5
E12000004,East Midlands,region,08/07/2021,2296,0,5158,10036,4
E12000004,East Midlands,region,07/07/2021,2515,3,5437,8779,5
E12000004,East Midlands,region,06/07/2021,2410,1,4160,5813,5
E12000004,East Midlands,region,05/07/2021,2328,1,4104,5124,5
E12000004,East Midlands,region,04/07/2021,1676,5,5132,9323,1
E12000004,East Midlands,region,03/07/2021,1478,2,10013,12891,5
E12000004,East Midlands,region,02/07/2021,1611,4,6058,9998,4
E12000004,East Midlands,region,01/07/2021,1698,1,7112,10714,9
E12000004,East Midlands,region,30/06/2021,1595,1,7730,8348,19
E12000004,East Midlands,region,29/06/2021,1616,0,8149,6385,20
E12000004,East Midlands,region,28/06/2021,1588,1,8117,6815,5
E12000004,East Midlands,region,27/06/2021,1035,1,13139,8932,2
E12000004,East Midlands,region,26/06/2021,918,1,20192,13977,8
E12000004,East Midlands,region,25/06/2021,953,0,14240,8911,13
E12000004,East Midlands,region,24/06/2021,868,1,13865,9731,12
E12000004,East Midlands,region,23/06/2021,894,0,13233,9153,9
E12000004,East Midlands,region,22/06/2021,848,1,13341,8614,17
E12000004,East Midlands,region,21/06/2021,774,0,10861,5511,10
E12000004,East Midlands,region,20/06/2021,489,1,13428,5724,1
E12000004,East Midlands,region,19/06/2021,433,1,23353,16138,4
E12000004,East Midlands,region,18/06/2021,568,0,14288,11711,4
E12000004,East Midlands,region,17/06/2021,523,0,15306,12990,6
E12000004,East Midlands,region,16/06/2021,558,2,13790,13326,6
E12000004,East Midlands,region,15/06/2021,558,1,12723,11234,9
E12000004,East Midlands,region,14/06/2021,499,3,11677,12428,12
E12000004,East Midlands,region,13/06/2021,334,0,15648,17701,5
E12000004,East Midlands,region,12/06/2021,328,1,18813,32765,10
E12000004,East Midlands,region,11/06/2021,361,1,12595,22683,11
E12000004,East Midlands,region,10/06/2021,348,0,10985,23785,14
E12000004,East Midlands,region,09/06/2021,406,0,13445,24247,14
E12000004,East Midlands,region,08/06/2021,382,1,10107,23406,10
E12000004,East Midlands,region,07/06/2021,428,0,6470,24797,5
E12000004,East Midlands,region,06/06/2021,286,0,8682,32075,6
E12000004,East Midlands,region,05/06/2021,221,1,13004,51312,16
E12000004,East Midlands,region,04/06/2021,267,3,8937,33920,8
E12000004,East Midlands,region,03/06/2021,273,2,9039,34096,6
E12000004,East Midlands,region,02/06/2021,276,1,8107,32290,6
E12000004,East Midlands,region,01/06/2021,259,0,7088,26523,4
E12000004,East Midlands,region,31/05/2021,178,1,5838,16506,4
E12000004,East Midlands,region,30/05/2021,161,0,10477,21788,1
E12000004,East Midlands,region,29/05/2021,148,1,11292,37047,5
E12000004,East Midlands,region,28/05/2021,192,0,13371,35965,8
E12000004,East Midlands,region,27/05/2021,195,2,21442,32130,8
E12000004,East Midlands,region,26/05/2021,202,0,22114,30730,8
E12000004,East Midlands,region,25/05/2021,176,1,16584,28576,7
E12000004,East Midlands,region,24/05/2021,206,0,9295,23112,3
E12000004,East Midlands,region,23/05/2021,147,2,10382,21236,1
E12000004,East Midlands,region,22/05/2021,124,1,14661,42852,5
E12000004,East Midlands,region,21/05/2021,132,2,13084,30863,6
E12000004,East Midlands,region,20/05/2021,179,2,19643,32681,6
E12000004,East Midlands,region,19/05/2021,186,0,18836,24127,4
E12000004,East Midlands,region,18/05/2021,138,2,13690,26596,5
E12000004,East Midlands,region,17/05/2021,167,1,3683,18644,2
E12000004,East Midlands,region,16/05/2021,148,0,8457,21120,3
E12000004,East Midlands,region,15/05/2021,110,1,15099,33654,4
E12000004,East Midlands,region,14/05/2021,141,0,11136,33799,2
E12000004,East Midlands,region,13/05/2021,157,1,10813,37242,2
E12000004,East Midlands,region,12/05/2021,149,0,9603,38948,3
E12000004,East Midlands,region,11/05/2021,151,2,6874,32881,9
E12000004,East Midlands,region,10/05/2021,242,1,4677,20552,2
E12000004,East Midlands,region,09/05/2021,216,0,5039,20352,1
E12000004,East Midlands,region,08/05/2021,132,0,8642,38652,5
E12000004,East Midlands,region,07/05/2021,184,0,8233,36436,5
E12000004,East Midlands,region,06/05/2021,260,0,7265,39002,3
E12000004,East Midlands,region,05/05/2021,257,0,7669,30207,6
E12000004,East Midlands,region,04/05/2021,229,0,5173,21507,2
E12000004,East Midlands,region,03/05/2021,189,3,5137,14404,3
E12000004,East Midlands,region,02/05/2021,161,0,5130,19875,1
E12000004,East Midlands,region,01/05/2021,107,0,7568,30004,1
E12000004,East Midlands,region,30/04/2021,110,1,6140,31419,5
E12000004,East Midlands,region,29/04/2021,176,0,8494,37770,4
E12000004,East Midlands,region,28/04/2021,189,2,4934,32862,0
E12000004,East Midlands,region,27/04/2021,165,0,6115,27976,3
E12000004,East Midlands,region,26/04/2021,185,0,2378,24245,4
E12000004,East Midlands,region,25/04/2021,160,2,3233,25983,2
E12000004,East Midlands,region,24/04/2021,117,0,10278,41699,3
E12000004,East Midlands,region,23/04/2021,145,6,7388,37363,4
E12000004,East Midlands,region,22/04/2021,175,2,6415,35177,4
E12000004,East Midlands,region,21/04/2021,206,1,5259,34233,6
E12000004,East Midlands,region,20/04/2021,207,0,4382,28140,3
E12000004,East Midlands,region,19/04/2021,205,0,5449,18640,4
E12000004,East Midlands,region,18/04/2021,221,5,8517,20385,0
E12000004,East Midlands,region,17/04/2021,124,0,10762,35759,3
E12000004,East Midlands,region,16/04/2021,182,2,9083,36658,3
E12000004,East Midlands,region,15/04/2021,200,3,8194,33671,3
E12000004,East Midlands,region,14/04/2021,223,1,5130,26057,2
E12000004,East Midlands,region,13/04/2021,223,1,2674,21112,1
E12000004,East Midlands,region,12/04/2021,243,2,2381,14310,3
E12000004,East Midlands,region,11/04/2021,210,2,4027,16910,3
E12000004,East Midlands,region,10/04/2021,198,1,9261,33942,2
E12000004,East Midlands,region,09/04/2021,267,4,6221,36012,2
E12000004,East Midlands,region,08/04/2021,313,4,4344,34667,3
E12000004,East Midlands,region,07/04/2021,299,5,6131,28925,2
E12000004,East Midlands,region,06/04/2021,336,5,4793,12455,1
E12000004,East Midlands,region,05/04/2021,244,1,1953,5960,0
E12000004,East Midlands,region,04/04/2021,223,4,4569,5687,0
E12000004,East Midlands,region,03/04/2021,270,1,11456,12648,1
E12000004,East Midlands,region,02/04/2021,276,4,7873,20386,0
E12000004,East Midlands,region,01/04/2021,352,1,14724,27119,3
E12000004,East Midlands,region,31/03/2021,384,1,17712,23312,3
E12000004,East Midlands,region,30/03/2021,351,5,19017,16344,3
E12000004,East Midlands,region,29/03/2021,394,6,17318,9690,1
E12000004,East Midlands,region,28/03/2021,471,2,25147,8583,1
E12000004,East Midlands,region,27/03/2021,381,4,47498,16645,4
E12000004,East Midlands,region,26/03/2021,424,12,31593,16814,1
E12000004,East Midlands,region,25/03/2021,540,8,24259,17998,1
E12000004,East Midlands,region,24/03/2021,621,3,22563,16208,3
E12000004,East Midlands,region,23/03/2021,565,9,22736,7253,1
E12000004,East Midlands,region,22/03/2021,564,12,26348,4363,0
E12000004,East Midlands,region,21/03/2021,481,11,33506,1388,0
E12000004,East Midlands,region,20/03/2021,421,8,61398,4568,0
E12000004,East Midlands,region,19/03/2021,494,4,43670,5506,0
E12000004,East Midlands,region,18/03/2021,596,9,39953,6735,2
E12000004,East Midlands,region,17/03/2021,592,8,40643,7887,4
E12000004,East Midlands,region,16/03/2021,613,6,39704,4118,0
E12000004,East Midlands,region,15/03/2021,619,11,28481,2010,0
E12000004,East Midlands,region,14/03/2021,392,10,23327,904,1
E12000004,East Midlands,region,13/03/2021,401,24,40700,2665,0
E12000004,East Midlands,region,12/03/2021,539,13,29065,5193,0
E12000004,East Midlands,region,11/03/2021,579,13,11887,3634,0
E12000004,East Midlands,region,10/03/2021,595,15,17639,3408,0
E12000004,East Midlands,region,09/03/2021,630,18,14934,2852,0
E12000004,East Midlands,region,08/03/2021,699,16,13308,2913,1
E12000004,East Midlands,region,07/03/2021,462,15,11866,1747,1
E12000004,East Midlands,region,06/03/2021,452,17,33821,988,0
E12000004,East Midlands,region,05/03/2021,633,16,29463,2152,2
E12000004,East Midlands,region,04/03/2021,612,21,26376,3876,1
E12000004,East Midlands,region,03/03/2021,644,19,20558,4018,2
E12000004,East Midlands,region,02/03/2021,702,14,15055,2449,0
E12000004,East Midlands,region,01/03/2021,795,17,16652,1303,0
E12000004,East Midlands,region,28/02/2021,501,28,18731,1376,0
E12000004,East Midlands,region,27/02/2021,539,28,37729,2101,1
E12000004,East Midlands,region,26/02/2021,702,18,44533,2135,1
E12000004,East Midlands,region,25/02/2021,838,20,40417,1789,1
E12000004,East Midlands,region,24/02/2021,1015,31,34676,1436,0
E12000004,East Midlands,region,23/02/2021,1198,27,26339,863,1
E12000004,East Midlands,region,22/02/2021,1415,19,17299,747,0
E12000004,East Midlands,region,21/02/2021,905,26,15845,559,0
E12000004,East Midlands,region,20/02/2021,824,37,29941,510,0
E12000004,East Midlands,region,19/02/2021,1155,24,30918,486,0
E12000004,East Midlands,region,18/02/2021,1250,38,35882,581,1
E12000004,East Midlands,region,17/02/2021,1339,39,35313,587,0
E12000004,East Midlands,region,16/02/2021,1342,55,27526,211,0
E12000004,East Midlands,region,15/02/2021,1746,58,21639,75,1
E12000004,East Midlands,region,14/02/2021,937,43,19899,64,1
E12000004,East Midlands,region,13/02/2021,944,38,36784,77,0
E12000004,East Midlands,region,12/02/2021,1326,49,34606,261,0
E12000004,East Midlands,region,11/02/2021,1403,51,35016,161,1
E12000004,East Midlands,region,10/02/2021,1337,44,30431,185,1
E12000004,East Midlands,region,09/02/2021,1414,71,29701,103,0
E12000004,East Midlands,region,08/02/2021,1709,58,23175,59,0
E12000004,East Midlands,region,07/02/2021,1137,58,23972,28,0
E12000004,East Midlands,region,06/02/2021,1163,55,37549,25,0
E12000004,East Midlands,region,05/02/2021,1489,63,39814,165,0
E12000004,East Midlands,region,04/02/2021,1727,56,36734,121,1
E12000004,East Midlands,region,03/02/2021,1814,71,35803,91,0
E12000004,East Midlands,region,02/02/2021,1897,80,30906,113,1
E12000004,East Midlands,region,01/02/2021,2123,80,24121,51,0
E12000004,East Midlands,region,31/01/2021,1412,74,28881,131,0
E12000004,East Midlands,region,30/01/2021,1514,73,43094,58,0
E12000004,East Midlands,region,29/01/2021,1922,95,39066,115,0
E12000004,East Midlands,region,28/01/2021,2244,74,34961,56,0
E12000004,East Midlands,region,27/01/2021,2297,93,17765,34,0
E12000004,East Midlands,region,26/01/2021,2371,84,16729,17,1
E12000004,East Midlands,region,25/01/2021,2123,76,14310,18,0
E12000004,East Midlands,region,24/01/2021,1253,86,19227,21,0
E12000004,East Midlands,region,23/01/2021,1795,77,32590,27,0
E12000004,East Midlands,region,22/01/2021,2367,77,41422,24,0
E12000004,East Midlands,region,21/01/2021,2658,81,27042,41,0
E12000004,East Midlands,region,20/01/2021,2768,101,26223,57,0
E12000004,East Midlands,region,19/01/2021,3281,89,22710,94,0
E12000004,East Midlands,region,18/01/2021,3332,87,14361,30,0
E12000004,East Midlands,region,17/01/2021,2147,90,16782,45,0
E12000004,East Midlands,region,16/01/2021,2114,98,20594,52,0
E12000004,East Midlands,region,15/01/2021,2800,92,25061,209,0
E12000004,East Midlands,region,14/01/2021,2866,86,20363,56,0
E12000004,East Midlands,region,13/01/2021,2892,102,19868,139,0
E12000004,East Midlands,region,12/01/2021,3331,77,14614,900,1
E12000004,East Midlands,region,11/01/2021,3634,83,10349,1221,0
E12000004,East Midlands,region,10/01/2021,2224,55,10720,1707,0
E12000004,East Midlands,region,09/01/2021,2389,83,18539,1781,1
E12000004,East Midlands,region,08/01/2021,2873,62,18398,3241,0
E12000004,East Midlands,region,07/01/2021,3035,50,17304,3197,0
E12000004,East Midlands,region,06/01/2021,3284,57,5972,3922,0
E12000004,East Midlands,region,05/01/2021,3593,64,3366,2658,0
E12000004,East Midlands,region,04/01/2021,4391,56,1878,1498,0
E12000004,East Midlands,region,03/01/2021,3065,44,1517,477,0
E12000004,East Midlands,region,02/01/2021,3489,55,2385,485,1
E12000004,East Midlands,region,01/01/2021,1695,45,1374,3,0
E12000004,East Midlands,region,31/12/2020,3017,53,6224,470,0
E12000004,East Midlands,region,30/12/2020,3673,55,8387,568,1
E12000004,East Midlands,region,29/12/2020,4052,47,3163,315,0
E12000004,East Midlands,region,28/12/2020,2539,31,1289,2,0
E12000004,East Midlands,region,27/12/2020,2443,47,641,0,0
E12000004,East Midlands,region,26/12/2020,1894,48,20,0,0
E12000004,East Midlands,region,25/12/2020,709,45,2,0,0
E12000004,East Midlands,region,24/12/2020,1454,34,1778,0,0
E12000004,East Midlands,region,23/12/2020,2043,42,5816,4,1
E12000004,East Midlands,region,22/12/2020,2106,47,6579,11,1
E12000004,East Midlands,region,21/12/2020,2423,57,5755,15,0
E12000004,East Midlands,region,20/12/2020,1710,48,5512,0,1
E12000004,East Midlands,region,19/12/2020,1363,37,4895,3,1
E12000004,East Midlands,region,18/12/2020,1720,59,5026,18,0
E12000004,East Midlands,region,17/12/2020,1705,51,5255,5,1
E12000004,East Midlands,region,16/12/2020,1706,42,5213,14,0
E12000004,East Midlands,region,15/12/2020,1768,44,3783,17,1
E12000004,East Midlands,region,14/12/2020,2067,57,1789,15,0
E12000004,East Midlands,region,13/12/2020,1058,42,1296,0,0
E12000004,East Midlands,region,12/12/2020,1035,53,1286,0,0
E12000004,East Midlands,region,11/12/2020,1448,47,1423,15,0
E12000004,East Midlands,region,10/12/2020,1452,41,1600,8,1
E12000004,East Midlands,region,09/12/2020,1410,44,1538,9,
E12000004,East Midlands,region,08/12/2020,1426,32,775,8,
E12000004,East Midlands,region,07/12/2020,1596,50,,,
E12000004,East Midlands,region,06/12/2020,968,48,,,
E12000004,East Midlands,region,05/12/2020,872,44,,,
E12000004,East Midlands,region,04/12/2020,1094,50,,,
E12000004,East Midlands,region,03/12/2020,1264,51,,,
E12000004,East Midlands,region,02/12/2020,1279,49,,,
E12000004,East Midlands,region,01/12/2020,1281,58,,,
E12000004,East Midlands,region,30/11/2020,1472,44,,,
E12000004,East Midlands,region,29/11/2020,812,46,,,
E12000004,East Midlands,region,28/11/2020,890,54,,,
E12000004,East Midlands,region,27/11/2020,1131,51,,,
E12000004,East Midlands,region,26/11/2020,1189,51,,,
E12000004,East Midlands,region,25/11/2020,1358,48,,,
E12000004,East Midlands,region,24/11/2020,1478,51,,,
E12000004,East Midlands,region,23/11/2020,1664,51,,,
E12000004,East Midlands,region,22/11/2020,1033,57,,,
E12000004,East Midlands,region,21/11/2020,1108,43,,,
E12000004,East Midlands,region,20/11/2020,1505,46,,,
E12000004,East Midlands,region,19/11/2020,1519,51,,,
E12000004,East Midlands,region,18/11/2020,1861,56,,,
E12000004,East Midlands,region,17/11/2020,2145,44,,,
E12000004,East Midlands,region,16/11/2020,2620,47,,,
E12000004,East Midlands,region,15/11/2020,1425,44,,,
E12000004,East Midlands,region,14/11/2020,1731,47,,,
E12000004,East Midlands,region,13/11/2020,2181,41,,,
E12000004,East Midlands,region,12/11/2020,2206,44,,,
E12000004,East Midlands,region,11/11/2020,2686,29,,,
E12000004,East Midlands,region,10/11/2020,2697,35,,,
E12000004,East Midlands,region,09/11/2020,3044,52,,,
E12000004,East Midlands,region,08/11/2020,2051,43,,,
E12000004,East Midlands,region,07/11/2020,1785,32,,,
E12000004,East Midlands,region,06/11/2020,2350,34,,,
E12000004,East Midlands,region,05/11/2020,2233,30,,,
E12000004,East Midlands,region,04/11/2020,2182,36,,,
E12000004,East Midlands,region,03/11/2020,2401,25,,,
E12000004,East Midlands,region,02/11/2020,3301,37,,,
E12000004,East Midlands,region,01/11/2020,1252,32,,,
E12000004,East Midlands,region,31/10/2020,1534,30,,,
E12000004,East Midlands,region,30/10/2020,2086,27,,,
E12000004,East Midlands,region,29/10/2020,2123,21,,,
E12000004,East Midlands,region,28/10/2020,2171,29,,,
E12000004,East Midlands,region,27/10/2020,2075,24,,,
E12000004,East Midlands,region,26/10/2020,2386,22,,,
E12000004,East Midlands,region,25/10/2020,1493,22,,,
E12000004,East Midlands,region,24/10/2020,1480,22,,,
E12000004,East Midlands,region,23/10/2020,1861,20,,,
E12000004,East Midlands,region,22/10/2020,2151,25,,,
E12000004,East Midlands,region,21/10/2020,2149,11,,,
E12000004,East Midlands,region,20/10/2020,2145,17,,,
E12000004,East Midlands,region,19/10/2020,2410,9,,,
E12000004,East Midlands,region,18/10/2020,1100,6,,,
E12000004,East Midlands,region,17/10/2020,1220,17,,,
E12000004,East Midlands,region,16/10/2020,1311,10,,,
E12000004,East Midlands,region,15/10/2020,1449,14,,,
E12000004,East Midlands,region,14/10/2020,1824,9,,,
E12000004,East Midlands,region,13/10/2020,1595,10,,,
E12000004,East Midlands,region,12/10/2020,1797,6,,,
E12000004,East Midlands,region,11/10/2020,1118,7,,,
E12000004,East Midlands,region,10/10/2020,1152,3,,,
E12000004,East Midlands,region,09/10/2020,1455,5,,,
E12000004,East Midlands,region,08/10/2020,1954,2,,,
E12000004,East Midlands,region,07/10/2020,1729,4,,,
E12000004,East Midlands,region,06/10/2020,1520,3,,,
E12000004,East Midlands,region,05/10/2020,1581,3,,,
E12000004,East Midlands,region,04/10/2020,1178,4,,,
E12000004,East Midlands,region,03/10/2020,1027,7,,,
E12000004,East Midlands,region,02/10/2020,1215,1,,,
E12000004,East Midlands,region,01/10/2020,1064,2,,,
E12000004,East Midlands,region,30/09/2020,884,2,,,
E12000004,East Midlands,region,29/09/2020,611,3,,,
E12000004,East Midlands,region,28/09/2020,566,1,,,
E12000004,East Midlands,region,27/09/2020,402,4,,,
E12000004,East Midlands,region,26/09/2020,322,1,,,
E12000004,East Midlands,region,25/09/2020,330,3,,,
E12000004,East Midlands,region,24/09/2020,334,3,,,
E12000004,East Midlands,region,23/09/2020,297,1,,,
E12000004,East Midlands,region,22/09/2020,271,3,,,
E12000004,East Midlands,region,21/09/2020,292,3,,,
E12000004,East Midlands,region,20/09/2020,266,0,,,
E12000004,East Midlands,region,19/09/2020,251,2,,,
E12000004,East Midlands,region,18/09/2020,259,1,,,
E12000004,East Midlands,region,17/09/2020,252,0,,,
E12000004,East Midlands,region,16/09/2020,250,1,,,
E12000004,East Midlands,region,15/09/2020,214,1,,,
E12000004,East Midlands,region,14/09/2020,205,1,,,
E12000004,East Midlands,region,13/09/2020,123,1,,,
E12000004,East Midlands,region,12/09/2020,146,5,,,
E12000004,East Midlands,region,11/09/2020,221,0,,,
E12000004,East Midlands,region,10/09/2020,212,0,,,
E12000004,East Midlands,region,09/09/2020,254,1,,,
E12000004,East Midlands,region,08/09/2020,320,0,,,
E12000004,East Midlands,region,07/09/2020,351,1,,,
E12000004,East Midlands,region,06/09/2020,138,1,,,
E12000004,East Midlands,region,05/09/2020,164,0,,,
E12000004,East Midlands,region,04/09/2020,185,2,,,
E12000004,East Midlands,region,03/09/2020,245,0,,,
E12000004,East Midlands,region,02/09/2020,253,2,,,
E12000004,East Midlands,region,01/09/2020,161,1,,,
E12000004,East Midlands,region,31/08/2020,88,1,,,
E12000004,East Midlands,region,30/08/2020,61,2,,,
E12000004,East Midlands,region,29/08/2020,48,0,,,
E12000004,East Midlands,region,28/08/2020,96,0,,,
E12000004,East Midlands,region,27/08/2020,88,1,,,
E12000004,East Midlands,region,26/08/2020,95,0,,,
E12000004,East Midlands,region,25/08/2020,76,2,,,
E12000004,East Midlands,region,24/08/2020,89,0,,,
E12000004,East Midlands,region,23/08/2020,52,0,,,
E12000004,East Midlands,region,22/08/2020,51,1,,,
E12000004,East Midlands,region,21/08/2020,103,1,,,
E12000004,East Midlands,region,20/08/2020,102,1,,,
E12000004,East Midlands,region,19/08/2020,104,0,,,
E12000004,East Midlands,region,18/08/2020,78,0,,,
E12000004,East Midlands,region,17/08/2020,139,0,,,
E12000004,East Midlands,region,16/08/2020,58,0,,,
E12000004,East Midlands,region,15/08/2020,55,0,,,
E12000004,East Midlands,region,14/08/2020,88,0,,,
E12000004,East Midlands,region,13/08/2020,112,1,,,
E12000004,East Midlands,region,12/08/2020,124,1,,,
E12000004,East Midlands,region,11/08/2020,179,2,,,
E12000004,East Midlands,region,10/08/2020,211,2,,,
E12000004,East Midlands,region,09/08/2020,72,0,,,
E12000004,East Midlands,region,08/08/2020,73,1,,,
E12000004,East Midlands,region,07/08/2020,93,0,,,
E12000004,East Midlands,region,06/08/2020,116,0,,,
E12000004,East Midlands,region,05/08/2020,119,0,,,
E12000004,East Midlands,region,04/08/2020,95,2,,,
E12000004,East Midlands,region,03/08/2020,109,1,,,
E12000004,East Midlands,region,02/08/2020,54,2,,,
E12000004,East Midlands,region,01/08/2020,71,0,,,
E12000004,East Midlands,region,31/07/2020,75,0,,,
E12000004,East Midlands,region,30/07/2020,113,1,,,
E12000004,East Midlands,region,29/07/2020,110,1,,,
E12000004,East Midlands,region,28/07/2020,76,1,,,
E12000004,East Midlands,region,27/07/2020,94,1,,,
E12000004,East Midlands,region,26/07/2020,39,4,,,
E12000004,East Midlands,region,25/07/2020,44,2,,,
E12000004,East Midlands,region,24/07/2020,84,0,,,
E12000004,East Midlands,region,23/07/2020,94,1,,,
E12000004,East Midlands,region,22/07/2020,89,0,,,
E12000004,East Midlands,region,21/07/2020,68,5,,,
E12000004,East Midlands,region,20/07/2020,83,2,,,
E12000004,East Midlands,region,19/07/2020,48,3,,,
E12000004,East Midlands,region,18/07/2020,64,1,,,
E12000004,East Midlands,region,17/07/2020,81,2,,,
E12000004,East Midlands,region,16/07/2020,92,4,,,
E12000004,East Midlands,region,15/07/2020,114,4,,,
E12000004,East Midlands,region,14/07/2020,89,2,,,
E12000004,East Midlands,region,13/07/2020,107,1,,,
E12000004,East Midlands,region,12/07/2020,46,2,,,
E12000004,East Midlands,region,11/07/2020,96,2,,,
E12000004,East Midlands,region,10/07/2020,99,2,,,
E12000004,East Midlands,region,09/07/2020,96,5,,,
E12000004,East Midlands,region,08/07/2020,111,2,,,
E12000004,East Midlands,region,07/07/2020,109,2,,,
E12000004,East Midlands,region,06/07/2020,140,3,,,
E12000004,East Midlands,region,05/07/2020,128,4,,,
E12000004,East Midlands,region,04/07/2020,85,2,,,
E12000004,East Midlands,region,03/07/2020,108,1,,,
E12000004,East Midlands,region,02/07/2020,106,4,,,
E12000004,East Midlands,region,01/07/2020,121,4,,,
E12000004,East Midlands,region,30/06/2020,130,5,,,
E12000004,East Midlands,region,29/06/2020,129,5,,,
E12000004,East Midlands,region,28/06/2020,80,4,,,
E12000004,East Midlands,region,27/06/2020,88,6,,,
E12000004,East Midlands,region,26/06/2020,114,5,,,
E12000004,East Midlands,region,25/06/2020,127,12,,,
E12000004,East Midlands,region,24/06/2020,174,13,,,
E12000004,East Midlands,region,23/06/2020,172,6,,,
E12000004,East Midlands,region,22/06/2020,180,7,,,
E12000004,East Midlands,region,21/06/2020,130,7,,,
E12000004,East Midlands,region,20/06/2020,141,12,,,
E12000004,East Midlands,region,19/06/2020,154,9,,,
E12000004,East Midlands,region,18/06/2020,167,12,,,
E12000004,East Midlands,region,17/06/2020,164,6,,,
E12000004,East Midlands,region,16/06/2020,161,6,,,
E12000004,East Midlands,region,15/06/2020,167,8,,,
E12000004,East Midlands,region,14/06/2020,146,12,,,
E12000004,East Midlands,region,13/06/2020,131,5,,,
E12000004,East Midlands,region,12/06/2020,175,12,,,
E12000004,East Midlands,region,11/06/2020,183,18,,,
E12000004,East Midlands,region,10/06/2020,167,11,,,
E12000004,East Midlands,region,09/06/2020,179,13,,,
E12000004,East Midlands,region,08/06/2020,174,16,,,
E12000004,East Midlands,region,07/06/2020,128,12,,,
E12000004,East Midlands,region,06/06/2020,104,16,,,
E12000004,East Midlands,region,05/06/2020,154,8,,,
E12000004,East Midlands,region,04/06/2020,145,15,,,
E12000004,East Midlands,region,03/06/2020,172,19,,,
E12000004,East Midlands,region,02/06/2020,220,12,,,
E12000004,East Midlands,region,01/06/2020,218,17,,,
E12000004,East Midlands,region,31/05/2020,148,14,,,
E12000004,East Midlands,region,30/05/2020,142,17,,,
E12000004,East Midlands,region,29/05/2020,170,10,,,
E12000004,East Midlands,region,28/05/2020,192,19,,,
E12000004,East Midlands,region,27/05/2020,196,21,,,
E12000004,East Midlands,region,26/05/2020,162,23,,,
E12000004,East Midlands,region,25/05/2020,192,19,,,
E12000004,East Midlands,region,24/05/2020,146,14,,,
E12000004,East Midlands,region,23/05/2020,165,29,,,
E12000004,East Midlands,region,22/05/2020,239,21,,,
E12000004,East Midlands,region,21/05/2020,279,24,,,
E12000004,East Midlands,region,20/05/2020,274,24,,,
E12000004,East Midlands,region,19/05/2020,292,22,,,
E12000004,East Midlands,region,18/05/2020,271,27,,,
E12000004,East Midlands,region,17/05/2020,203,16,,,
E12000004,East Midlands,region,16/05/2020,256,22,,,
